open,high,low,close,volume,datetime
54.5,54.74,53.21,54.25,2904786,2018-06-05 01:00:00-04:00
54.05,54.19,52.11,52.29,3642973,2018-06-06 01:00:00-04:00
52.25,52.56,51.74,51.93,2928630,2018-06-07 01:00:00-04:00
52.26,52.51,51.26,51.32,1830776,2018-06-08 01:00:00-04:00
51.46,51.76,50.89,51.57,2490703,2018-06-11 01:00:00-04:00
51.83,52.46,51.47,52.25,2956130,2018-06-12 01:00:00-04:00
52.4,53.12,51.67,52.18,2088989,2018-06-13 01:00:00-04:00
52.45,52.75,51.63,51.95,2494432,2018-06-14 01:00:00-04:00
52.06,53.16,51.65,52.78,5928826,2018-06-15 01:00:00-04:00
52.78,53.22,52.26,52.93,1874817,2018-06-18 01:00:00-04:00
53.24,54.0,53.09,53.97,2585688,2018-06-19 01:00:00-04:00
53.72,54.46,53.3,54.2,1355965,2018-06-20 01:00:00-04:00
54.39,54.77,53.91,54.17,1951191,2018-06-21 01:00:00-04:00
54.06,54.55,53.96,54.44,2453877,2018-06-22 01:00:00-04:00
54.36,55.09,54.03,54.91,2031643,2018-06-25 01:00:00-04:00
54.57,55.85,54.57,55.21,2018132,2018-06-26 01:00:00-04:00
55.1,55.81,55.01,55.46,1506724,2018-06-27 01:00:00-04:00
55.37,56.29,55.3,55.71,1226498,2018-06-28 01:00:00-04:00
55.54,56.25,55.07,56.15,2189669,2018-06-29 01:00:00-04:00
56.14,56.89,56.11,56.81,1952092,2018-07-02 01:00:00-04:00
56.81,57.07,56.26,56.55,849502,2018-07-03 01:00:00-04:00
56.55,56.735,55.96,56.56,1523880,2018-07-05 01:00:00-04:00
56.45,57.09,56.41,56.76,1242355,2018-07-06 01:00:00-04:00
56.7,56.74,54.6,54.77,1309031,2018-07-09 01:00:00-04:00
54.37,55.04,54.17,55.0,1776735,2018-07-10 01:00:00-04:00
55.18,56.14,54.93,55.97,1061935,2018-07-11 01:00:00-04:00
55.71,56.07,55.35,55.75,1423293,2018-07-12 01:00:00-04:00
55.8,56.07,55.55,55.91,888701,2018-07-13 01:00:00-04:00
55.76,56.09,55.55,56.0,740531,2018-07-16 01:00:00-04:00
56.24,56.4,55.8458,56.03,1213722,2018-07-17 01:00:00-04:00
55.83,56.03,55.18,55.55,680418,2018-07-18 01:00:00-04:00
55.65,56.58,55.65,56.15,874451,2018-07-19 01:00:00-04:00
55.77,56.16,55.561,55.71,817541,2018-07-20 01:00:00-04:00
55.79,55.8,54.93,55.05,1459946,2018-07-23 01:00:00-04:00
54.91,55.31,54.37,54.99,1560829,2018-07-24 01:00:00-04:00
54.95,55.53,54.84,55.04,1947552,2018-07-25 01:00:00-04:00
55.31,55.88,55.11,55.48,951611,2018-07-26 01:00:00-04:00
55.43,55.73,54.9,55.33,1013210,2018-07-27 01:00:00-04:00
55.3,55.89,54.8229,55.41,951443,2018-07-30 01:00:00-04:00
55.51,56.23,55.05,56.09,1155699,2018-07-31 01:00:00-04:00
55.81,56.04,54.94,55.6,914627,2018-08-01 01:00:00-04:00
55.54,56.12,55.38,55.82,1081343,2018-08-02 01:00:00-04:00
55.89,56.64,55.44,56.18,1089819,2018-08-03 01:00:00-04:00
56.17,56.9,55.9501,56.15,1159138,2018-08-06 01:00:00-04:00
56.15,56.77,55.91,56.62,1412066,2018-08-07 01:00:00-04:00
56.41,56.62,56.11,56.37,1111468,2018-08-08 01:00:00-04:00
55.6,57.32,55.51,57.02,1610132,2018-08-09 01:00:00-04:00
57.12,57.99,57.12,57.68,1507528,2018-08-10 01:00:00-04:00
57.45,57.805,57.01,57.61,1977295,2018-08-13 01:00:00-04:00
57.64,57.96,57.34,57.44,1033225,2018-08-14 01:00:00-04:00
57.46,58.22,57.26,57.69,1423625,2018-08-15 01:00:00-04:00
57.57,57.88,57.3,57.68,1828457,2018-08-16 01:00:00-04:00
57.57,58.22,57.3681,57.87,3784634,2018-08-17 01:00:00-04:00
57.87,58.24,57.64,57.85,1413355,2018-08-20 01:00:00-04:00
57.65,57.68,57.32,57.41,1729299,2018-08-21 01:00:00-04:00
57.53,57.63,56.81,56.99,1304378,2018-08-22 01:00:00-04:00
56.91,57.41,56.82,56.94,995955,2018-08-23 01:00:00-04:00
56.97,57.52,56.61,57.45,1137851,2018-08-24 01:00:00-04:00
57.43,57.76,56.7,56.96,2003756,2018-08-27 01:00:00-04:00
56.44,57.28,56.27,56.9,1428868,2018-08-28 01:00:00-04:00
56.82,57.31,56.72,57.11,1266092,2018-08-29 01:00:00-04:00
57.28,57.61,57.12,57.35,994138,2018-08-30 01:00:00-04:00
57.46,57.64,56.93,57.05,1422216,2018-08-31 01:00:00-04:00
57.27,57.68,57.03,57.51,1135348,2018-09-04 01:00:00-04:00
57.63,58.62,57.63,58.52,1871963,2018-09-05 01:00:00-04:00
58.41,59.28,58.41,58.95,1559552,2018-09-06 01:00:00-04:00
58.43,58.86,58.28,58.3,1598405,2018-09-07 01:00:00-04:00
58.43,58.98,58.3,58.48,1660024,2018-09-10 01:00:00-04:00
58.34,58.75,58.34,58.41,1194773,2018-09-11 01:00:00-04:00
58.35,58.6,57.99,58.15,1221583,2018-09-12 01:00:00-04:00
58.24,58.33,57.8,58.1,1289140,2018-09-13 01:00:00-04:00
58.07,58.07,57.28,57.76,1268817,2018-09-14 01:00:00-04:00
57.92,58.13,57.48,57.7,1355089,2018-09-17 01:00:00-04:00
57.47,57.81,56.42,57.48,1420615,2018-09-18 01:00:00-04:00
57.5,57.5,55.71,55.91,3316033,2018-09-19 01:00:00-04:00
55.79,56.06,55.36,55.77,2740649,2018-09-20 01:00:00-04:00
55.61,56.16,55.27,55.87,7317026,2018-09-21 01:00:00-04:00
55.95,55.98,55.31,55.65,2633488,2018-09-24 01:00:00-04:00
55.56,55.6,54.93,55.02,2801208,2018-09-25 01:00:00-04:00
55.14,55.42,54.19,54.23,1548346,2018-09-26 01:00:00-04:00
54.27,54.77,54.22,54.31,2383141,2018-09-27 01:00:00-04:00
54.5,54.95,54.34,54.92,2879376,2018-09-28 01:00:00-04:00
54.96,55.35,54.82,55.13,1159288,2018-10-01 01:00:00-04:00
55.14,55.625,55.11,55.44,1495552,2018-10-02 01:00:00-04:00
55.35,55.63,54.26,54.89,1927079,2018-10-03 01:00:00-04:00
54.74,55.4911,54.26,55.25,1303763,2018-10-04 01:00:00-04:00
55.09,55.87,55.08,55.72,1660586,2018-10-05 01:00:00-04:00
55.76,56.415,55.735,56.12,2176142,2018-10-08 01:00:00-04:00
56.28,56.75,56.0,56.38,1290854,2018-10-09 01:00:00-04:00
56.19,56.97,56.06,56.11,1870055,2018-10-10 01:00:00-04:00
56.3,56.55,55.22,55.54,2516863,2018-10-11 01:00:00-04:00
55.46,55.86,54.89,55.62,1758276,2018-10-12 01:00:00-04:00
55.64,56.12,55.64,55.73,1239484,2018-10-15 01:00:00-04:00
55.57,56.44,55.38,56.14,1639874,2018-10-16 01:00:00-04:00
56.04,56.3,55.84,56.01,1169590,2018-10-17 01:00:00-04:00
56.07,56.29,55.83,56.26,1178520,2018-10-18 01:00:00-04:00
56.24,57.18,56.115,57.02,1518972,2018-10-19 01:00:00-04:00
57.02,57.07,56.51,56.81,1479408,2018-10-22 01:00:00-04:00
56.85,57.24,56.11,56.43,1596209,2018-10-23 01:00:00-04:00
56.63,57.69,56.41,57.31,1493426,2018-10-24 01:00:00-04:00
57.03,57.03,56.51,56.75,1185651,2018-10-25 01:00:00-04:00
56.93,57.24,55.58,56.12,1783331,2018-10-26 01:00:00-04:00
56.2,57.05,56.2,56.57,1290427,2018-10-29 01:00:00-04:00
56.77,56.94,55.855,56.28,1448687,2018-10-30 01:00:00-04:00
56.08,56.4,55.41,55.99,2117244,2018-10-31 01:00:00-04:00
